;Transformation;Suppressed tuples;C4.5.acc1;C4.5.acc2;LR.acc1;LR.acc2;AECS;Disc.;Precision;Loss;Ambiguity;KL-Div.;NUEntropy;NUEntropyN
ADULT;[1, 2, 0, 1, 0, 2, 0];10%;0.7523826649883115;0.6724273369992139;0.7506279153211342;0.5510079413561394;0.0021337535448503406;0.10897685292806956;0.4658210741361872;0.3979280822950098;0.1025862742396991;0.34012517528238306;0.5159553546925846;0.5685315530322035
ADULT;[0, 3, 0, 1, 0, 2, 0];10%;0.8541629203380686;0.9764336213668501;0.8446358091137423;0.7306047648136829;0.0020956099042263084;0.10917474016489735;0.3686442417295955;0.28037848724887554;0.10112749199158737;0.32291442985439356;0.5141077228110595;0.4586876971813316
ADULT;[1, 1, 1, 1, 0, 2, 0];9%;0.7746808128034525;0.6543597800471317;0.7448869752421963;0.49725106902871136;0.002058764770517137;0.09539307812729413;0.556406515925129;0.514816571709376;0.09119177392569772;0.4632845338350366;0.4933289752094624;0.6489798624558066
ADULT;[0, 2, 1, 1, 0, 2, 0];9%;0.9431756878259308;1.0408483896307938;0.936132041621816;0.8503359804520458;0.002105021432945499;0.09501609450828626;0.45818374428879044;0.3893808805411369;0.08976615660191244;0.44339742916001246;0.4931259740436946;0.5393793011644139
ADULT;[1, 1, 0, 2, 0, 2, 0];11%;0.7734220463945334;0.6496465043205022;0.7689271618227485;0.5491753207086136;0.0018842181458851145;0.11228112648120415;0.4792702738545301;0.41760715910309515;0.10732625435858244;0.3653688767732752;0.5038578787513794;0.5818269946208059
ADULT;[0, 2, 0, 2, 0, 2, 0];11%;0.9453335730983635;1.0699135899450114;0.9492285611768928;0.8301771533292606;0.0019310963822148576;0.11280122558547552;0.3831224088335796;0.2947519003442141;0.10659686135972982;0.3444433696320663;0.5040129403420391;0.4740787541609489
ADULT;[1, 0, 1, 2, 0, 2, 0];12%;0.771623808667506;0.5145326001571088;0.7495514890563334;0.48320097739767864;9.250627140224107E-4;0.1255143915374707;0.5830294189156452;0.5500942347222681;0.12436747254463307;0.49130366740553344;0.4274302469993563;0.6513920019214945
ADULT;[0, 1, 1, 2, 0, 2, 0];9%;1.0080920697716236;1.0157109190887674;1.007714388231073;0.8759926695174103;0.0019112930348544382;0.09885603000856498;0.4720757907300679;0.40957726876269435;0.09500175109977946;0.46850118348136266;0.4810444020200503;0.5518828353772471
ADULT;[1, 0, 0, 3, 0, 2, 0];14%;0.775040460348858;0.43912018853102963;0.7552924291352712;0.39767868051313365;0.0011033721812288807;0.1435392277765083;0.5097331552473785;0.5132687334547478;0.1420357359303273;0.39657739189958424;0.46477190011702635;0.6131218622151263
ADULT;[0, 1, 0, 3, 0, 2, 0];10%;1.0023377090451355;0.9473684210526324;1.0052027269465376;0.7672571777642038;0.0019972166494347707;0.11006917868915794;0.3926108537705912;0.3683182686067243;0.10490729965674116;0.36976940591555396;0.5109657913734155;0.4998993930555137
ADULT;[0, 0, 1, 3, 0, 2, 0];12%;0.9922675777737815;0.776904948939513;0.9847506279153212;0.7904703726328652;9.630212933441519E-4;0.11681451169493164;0.4946526850246763;0.49829701662308334;0.11564920775775663;0.4980734563721122;0.42847834867095586;0.5654954668663412
ADULT;[1, 2, 0, 0, 1, 2, 0];10%;0.7477072468980399;0.8680282796543596;0.7574452816648727;0.7519853390348205;0.001275137118303326;0.10836772512710995;0.48815444220258225;0.4090180140211189;0.10429156732935295;0.48717406524515217;0.4682644537482459;0.557500721739714
ADULT;[0, 3, 0, 0, 1, 2, 0];10%;0.8480489120661753;0.958366064414768;0.8512737710800147;0.8454489920586438;0.0013454831102710223;0.11005234157324459;0.3925658586490096;0.2933102085341382;0.10485517103169109;0.4699312867894397;0.46817676527515945;0.45060612269777034
ADULT;[1, 1, 1, 0, 1, 2, 0];9%;0.7759395792123716;0.767478397486254;0.751524937208468;0.7196090409285283;0.001149069190044136;0.09748685496103532;0.5797384599353965;0.5267601180434247;0.09487513020504373;0.6102669810699578;0.4468388944770371;0.639228638875161
ADULT;[0, 2, 1, 0, 1, 2, 0];9%;0.9579212371875558;1.1429693637077782;0.9477933261571584;0.9419670128283452;0.0011717387475732614;0.08962865719963377;0.4778481911961125;0.39712253685124754;0.08628866122886392;0.5899618714150241;0.4411449012148792;0.5252549610072237
ADULT;[1, 1, 0, 1, 1, 2, 0];9%;0.7739615177126415;0.6755695208169669;0.7606745604592755;0.5626145387904711;0.001450820064315807;0.09052372351501271;0.48915301814646683;0.4161582533723558;0.08703889358036383;0.5567590807348468;0.4678111076503136;0.5745718383618937
ADULT;[0, 2, 0, 1, 1, 2, 0];8%;0.9575615896421504;1.0337784760408495;0.9492285611768928;0.8637751985339033;0.0014862756264970667;0.08860886824946243;0.38938620339059243;0.28884012686600063;0.08412142180435171;0.5360502973121537;0.4664318720783446;0.4628557669421252
ADULT;[1, 0, 1, 1, 1, 2, 0];13%;0.7653299766229094;0.49175176747839716;0.7595981341944748;0.5259621258399502;7.329382841382145E-4;0.1268368846531364;0.6046278666628944;0.5624365371957187;0.12606014062138599;0.6827184816034175;0.4067039301598011;0.6564030567815534
ADULT;[0, 1, 1, 1, 1, 2, 0];7%;1.0075525984535152;1.0;1.004664513814137;0.8741600488698845;0.0013699065602530403;0.07355358734940602;0.48000756233798964;0.4058476027356463;0.07075914963563215;0.6601232143676024;0.4429384521345052;0.5456457078456673
ADULT;[1, 0, 0, 2, 1, 2, 0];16%;0.7725229275310197;0.532600157109191;0.7746681019016862;0.5003054367745876;7.706468308873672E-4;0.1563197246008121;0.5374596227988051;0.4768368150946904;0.15537423007484946;0.5858037805631447;0.4303095705973461;0.6076121843291594
ADULT;[0, 1, 0, 2, 1, 2, 0];9%;1.012228016543787;1.0856245090337788;1.00394689630427;0.8790470372632865;0.0013355496495163978;0.09776197919622494;0.4070629710673578;0.3135280283463631;0.09445863687025592;0.5612856134019538;0.45796731976367716;0.48096060239609806
ADULT;[0, 0, 1, 2, 1, 2, 0];13%;0.9816579751843192;0.9379418695993711;0.9817007534983857;0.860720830788027;6.561715270221909E-4;0.13144813465634408;0.5239697695934141;0.46161221119527157;0.13076135196621952;0.6872422434133544;0.3944671706453171;0.5619935900484998
ADULT;[0, 0, 0, 3, 1, 2, 0];15%;0.9944254630462148;0.890023566378633;0.9878005023322571;0.7654245571166761;8.303009622128312E-4;0.14761975350317175;0.45139105970615817;0.4257979238565928;0.14662455898220522;0.5910754911169728;0.43129978629267635;0.5257094426273803
ADULT;[1, 1, 0, 0, 2, 2, 0];12%;0.7793562308937241;0.8004713275726629;0.7529601722282024;0.7428222357971899;9.770556227676997E-4;0.12468021216490002;0.5299134672767057;0.5073040217634497;0.12254169153023646;0.5912760019234046;0.4434960186889882;0.5833488555744903
ADULT;[0, 2, 0, 0, 2, 2, 0];11%;0.9732062578672902;1.1060487038491758;0.9598134194474345;0.938912645082469;0.001000550856781667;0.11693020227361667;0.4304825371564978;0.38125268654163086;0.11412085009179161;0.5702836787793448;0.43785888149288016;0.47250634869944635
ADULT;[1, 0, 1, 0, 2, 2, 0];21%;0.7644308577593957;0.5828750981932438;0.7246142805884467;0.7104459376908976;6.021455751220045E-4;0.21046679101856386;0.6614140782630936;0.6657549234135872;0.20999909198148656;0.7126234031167447;0.42358832030005855;0.6739080084820291
ADULT;[0, 1, 1, 0, 2, 2, 0];10%;1.0176227297248694;1.02356637863315;0.9964119124506642;0.9383017715332919;8.990793459578724E-4;0.09739828913660771;0.5154735854954674;0.49216963440159733;0.09564489642571844;0.6917377374240526;0.4079981406346577;0.5432698014374713
ADULT;[1, 0, 0, 1, 2, 2, 0];18%;0.7611940298507459;0.5129615082482323;0.7612127735916758;0.5461209529627373;6.540740194930232E-4;0.17808930407599793;0.5691361883922257;0.5563262867694223;0.17746856701136282;0.6647977011435339;0.4244512208034782;0.6200168278261985
ADULT;[0, 1, 0, 1, 2, 2, 0];9%;1.0052148894083797;0.9685781618224676;0.9996411912450665;0.8772144166157607;0.0010712878788594468;0.09444411742867392;0.42711816508316797;0.384308253303177;0.09210955735640142;0.6404072309821136;0.4332537804325737;0.48460580710986567
ADULT;[0, 0, 1, 1, 2, 2, 0];14%;0.9897500449559432;0.8153967007069921;0.9729099390025119;0.8637751985339033;5.441214145091029E-4;0.14381757562563668;0.551248654093311;0.5378931334894329;0.14336252799407764;0.7639995479236261;0.38050772958767387;0.5682313509780378
ADULT;[0, 0, 0, 2, 2, 2, 0];19%;0.9893903974105377;0.9685781618224676;0.982238966630786;0.8588882101405012;6.150000510020774E-4;0.19412309473614034;0.5007514974692371;0.46936638306991696;0.193543724118912;0.6689061480441527;0.42260267336111784;0.5419528634948233
ADULT;[1, 4, 0, 0, 0, 0, 1];7%;0.2400647365581729;0.6150824823252168;0.16002870470039454;0.4233353695784962;0.0024821548337644918;0.09737169432161306;0.40273238796214716;0.3722332098973355;0.07092672349197192;0.229851938776266;0.588308350084302;0.47407850818290787
ADULT;[1, 3, 1, 0, 0, 0, 1];8%;0.5080021578852723;0.8043990573448542;0.43846429852888436;0.6151496640195485;0.0020909346307804904;0.09890420940365699;0.509363721617551;0.40652834831770274;0.08415515270167774;0.2949846813479678;0.5511794288749958;0.5729139372125467
ADULT;[0, 4, 1, 0, 0, 0, 1];7%;0.5065635677036504;0.8986645718774562;0.4696806602081092;0.6841783750763598;0.002521810738452865;0.08805492669612949;0.4010273096706357;0.3704352266989355;0.06828897392416197;0.34378980094898454;0.5742962123029751;0.45938864483061115
ADULT;[1, 3, 0, 1, 0, 0, 1];8%;0.5283222442006831;0.5538098978790261;0.5055615357014712;0.4508246792913864;0.002317757921011021;0.09460205472140953;0.4165332600781297;0.2928803536273161;0.07526792341791974;0.23632173755321165;0.570496565352294;0.49642130948919244
ADULT;[0, 4, 0, 1, 0, 0, 1];6%;0.4630462147095844;0.5718774548311083;0.44779332615715856;0.42516799022602386;0.002724447242111889;0.08881784572974183;0.30690698797920835;0.25598084446553915;0.06099023108020458;0.28000377989738223;0.5956290394052985;0.38067844265425027
ADULT;[1, 2, 1, 1, 0, 0, 1];7%;0.736198525445064;0.6433621366849962;0.7273053462504486;0.47403787416004795;0.002317757921011021;0.08485711486240236;0.5137542982182048;0.41057407134345086;0.0717320191576821;0.35751069843272226;0.5563515566770084;0.5915989243033858
ADULT;[0, 3, 1, 1, 0, 0, 1];7%;0.8110052148894081;0.8695993715632362;0.7961966271977039;0.5791081246182048;0.0023407632185743804;0.08797454304596251;0.41525721421783884;0.29136118727327914;0.0732570697991208;0.34971063260483076;0.5570725350941053;0.4821103190654486
ADULT;[1, 2, 0, 2, 0, 0, 1];8%;0.7505844272612837;0.5278868813825615;0.7490132759239324;0.32559560171044616;0.0022567002562571053;0.09512317852151682;0.43131849915220666;0.30761281272273633;0.08136685333655456;0.2589639470191867;0.5598200647674695;0.5132029567383251
ADULT;[0, 3, 0, 2, 0, 0, 1];8%;0.8318647725229272;0.7729772191673218;0.8121636167922499;0.5943799633475861;0.002289611699051133;0.09916827198133034;0.3343615113308864;0.19029989610106757;0.08338925240692713;0.2501546394341446;0.5607416476981065;0.40462026179584487
ADULT;[1, 1, 1, 2, 0, 0, 1];8%;0.7550800215788526;0.46739984289080905;0.7251524937208471;0.3579718998167384;0.0022730403636864586;0.08769499348809094;0.5283185086248635;0.4317482505890525;0.07859127004536683;0.3828025323349374;0.5441621540965286;0.6060087372494714
ADULT;[0, 2, 1, 2, 0, 0, 1];8%;0.9420967451897138;0.8939512961508242;0.9357732328668824;0.6469150885766637;0.002317757921011021;0.08751423362436608;0.42877351192450586;0.304525028714443;0.07726510909960048;0.37178171596372367;0.5444639215553279;0.49496893524998614
ADULT;[1, 1, 0, 3, 0, 0, 1];8%;0.7549001978061498;0.11468970934799648;0.7418371008252602;0.15088576664630468;0.0023761148799889805;0.0930842712911955;0.4410066592779941;0.3832724132729321;0.07931275553159008;0.27164329631753104;0.5670097397897514;0.5385737036355495
ADULT;[0, 2, 0, 3, 0, 0, 1];8%;0.9537852904153931;0.41319717203456263;0.936132041621816;0.3133781307269392;0.0023407632185743804;0.09366556628626857;0.3412714200460371;0.25592407062470357;0.07778766455095729;0.2615044883919241;0.566944746930445;0.42628323096051207
ADULT;[1, 0, 1, 3, 0, 0, 1];10%;0.7430318288077684;0.0;0.7362755651237892;0.14233353695784925;0.001246838616840361;0.10264601048738367;0.5495822558185797;0.5212445741713134;0.09917201416774253;0.40153250977863963;0.4905799158049168;0.6220576246713386
ADULT;[0, 1, 1, 3, 0, 0, 1];7%;0.9951447581370257;0.43754909662215313;0.9696806602081091;0.3982895540623089;0.002306419205466135;0.08209436447261499;0.43649767446266347;0.3782561541414152;0.07189784774452776;0.3864423855620723;0.548807400474604;0.5159277078107708
ADULT;[1, 3, 0, 0, 1, 0, 1];7%;0.53857219924474;0.8224666142969363;0.5034086831718697;0.6267562614538784;0.001664180208173293;0.08701462184005876;0.43830932014739454;0.30275813745048524;0.07488548056569476;0.38874094040007684;0.5232952521175164;0.49472453802638683
ADULT;[0, 4, 0, 0, 1, 0, 1];6%;0.5157345801114908;0.8593872741555388;0.4741657696447795;0.701893708002444;0.0020101039156548684;0.07316222830330092;0.3259967603512461;0.26268427228427244;0.05645424892265082;0.4371069324661456;0.5452505889283338;0.37840940780653043
ADULT;[1, 2, 1, 0, 1, 0, 1];6%;0.7320625786729007;0.9481539670070707;0.7316110513096521;0.7379352474037878;0.0014886982391570116;0.07155687955639607;0.5316457794575956;0.41552332185325436;0.0633500124272941;0.5093655570720446;0.5034258767164616;0.5832275404285624
ADULT;[0, 3, 1, 0, 1, 0, 1];7%;0.8144218665707605;0.9159465828750977;0.7963760315751707;0.7721441661576057;0.0015465787215930764;0.07688879968024741;0.433880852918052;0.2972402609587554;0.06762658743671635;0.5014672616531766;0.5062044222843742;0.47495515944306615
ADULT;[1, 2, 0, 1, 1, 0, 1];6%;0.7523826649883115;0.6025137470542024;0.7445281664872627;0.48320097739767864;0.001800246227225917;0.07083046366274971;0.44036330797819784;0.3037195454738367;0.05985712699022671;0.4507744594704657;0.5269994197620397;0.5115475749933083
ADULT;[0, 3, 0, 1, 1, 0, 1];6%;0.8311454774321163;0.8664571877454831;0.8234660925726588;0.5833842394624316;0.001869076596683001;0.07736532942122934;0.3430285979520224;0.18595150531322654;0.06469734343912409;0.4422391531090659;0.5302092866811439;0.4045100400346384
ADULT;[1, 1, 1, 1, 1, 0, 1];5%;0.7574177306239885;0.622152395915161;0.7221026193039111;0.47281612706169746;0.0015623922983250234;0.05807264318138134;0.5365506424040433;0.4268813849053473;0.05061213776681877;0.5741788212272522;0.5080172028397762;0.6051913604548786
ADULT;[0, 2, 1, 1, 1, 0, 1];5%;0.9541449379607985;0.9410840534171241;0.9402583423035521;0.7177764202810025;0.0016671892739881554;0.060523207670814975;0.43576512230780146;0.2979614103399599;0.0522031811808797;0.5634589994661326;0.5102639970415418;0.4939005618672391
ADULT;[1, 1, 0, 2, 1, 0, 1];7%;0.7734220463945334;0.5129615082482323;0.7490132759239324;0.35858277336591365;0.0016581932585727375;0.07273737423719448;0.45461176314568863;0.324613738973469;0.06508659028326028;0.4760224905738968;0.513488937665499;0.5244745504449108
ADULT;[0, 2, 0, 2, 1, 0, 1];7%;0.9512677575975542;0.9057344854674004;0.948152134912092;0.6780696395846054;0.001762586580316489;0.07649016111576289;0.356201117142045;0.19874724924772816;0.06763934670041402;0.46422579209903203;0.5165118128317644;0.4160046816402177
ADULT;[1, 0, 1, 2, 1, 0, 1];11%;0.7498651321704728;0.3432835820895512;0.7325080731969861;0.351863164324984;9.587784855557381E-4;0.11461528904194648;0.5774721267062739;0.4821129051962775;0.11272758916887372;0.6038821593750154;0.45761091827066647;0.6258358468730375
ADULT;[0, 1, 1, 2, 1, 0, 1];6%;0.9956842294551339;0.8711704634721127;0.9908503767491926;0.6719609040928528;0.0015758086963473304;0.06209973629760511;0.44954468094512645;0.31836776354342566;0.056457895502836655;0.5886511902691864;0.49557879644339087;0.5047900091456237
ADULT;[1, 0, 0, 3, 1, 0, 1];11%;0.7581370257147995;-0.007855459544384876;0.7552924291352712;0.14844227244960181;0.0010844404691714071;0.11114625495320321;0.49037104398154724;0.43183148552540174;0.1081671364097926;0.494064806896496;0.4768488408588404;0.5631838462381414
ADULT;[0, 1, 0, 3, 1, 0, 1];6%;1.0080920697716236;0.45090337784760337;0.9842124147829208;0.3769089798411731;0.0017072798648891923;0.0685525747146359;0.3618116930480169;0.2707025819929718;0.059558957977018635;0.47766251302084556;0.5195742718013729;0.4350615003021149
ADULT;[0, 0, 1, 3, 1, 0, 1];10%;0.9940658155008093;0.29222309505106014;0.9838536060279872;0.32987171655467296;9.959945519553875E-4;0.10437840062822035;0.4869608873985242;0.4281456899472407;0.10222652109873451;0.6081057229951751;0.4591105654250432;0.5392404790146671
ADULT;[1, 2, 0, 0, 2, 0, 1];8%;0.7561589642150689;0.9552238805970149;0.7475780409041981;0.7354917532070867;0.0012520534661852535;0.0852392516459842;0.47349076889558284;0.38945776721786873;0.0786491270954508;0.4903759926965694;0.4893214507792286;0.5177173115110031
ADULT;[0, 3, 0, 0, 2, 0, 1];9%;0.8147815141161661;0.990573448546741;0.8216720487979909;0.7861942577886385;0.0013335796756724933;0.0937512801139168;0.3798322392414296;0.275851959249102;0.08610847355906696;0.4817720416648707;0.494719470787291;0.4150540450873304
ADULT;[1, 1, 1, 0, 2, 0, 1];7%;0.7493256608523645;0.9151610369206594;0.7326874775744529;0.733659132559561;0.001149069190044136;0.0707933228365339;0.5664234561936968;0.5091524705981931;0.06624507105197623;0.6113957323266169;0.4662727335567596;0.6035990477239465
ADULT;[0, 2, 1, 0, 2, 0, 1];7%;0.9643948930048553;1.1374705420267082;0.9528166487262291;0.9205864386072076;0.0012065565662884871;0.07204262936098316;0.4667462369869372;0.381647524115719;0.06690794984716189;0.6004113991586488;0.4681336225924408;0.4935454657333004
ADULT;[1, 1, 0, 1, 2, 0, 1];6%;0.7687466283042618;0.6111547525530232;0.7454251883745966;0.4893097128894312;0.0013375251647775846;0.07035081915427512;0.47644584324016487;0.39909101380904544;0.06436791769019061;0.5555024460574167;0.49195784780770707;0.536606613802248
ADULT;[0, 2, 0, 1, 2, 0, 1];7%;0.9510879338248515;0.9332285938727416;0.9551489056332974;0.7141111789859491;0.0014258298110713578;0.07358847208564834;0.3777600954843957;0.2727410097362392;0.06672159704528849;0.5438827361096227;0.49484279833113975;0.427869279097772
ADULT;[1, 0, 1, 1, 2, 0, 1];13%;0.755439669124258;0.3652788688138246;0.7402224614280591;0.456933414783139;8.417679907079176E-4;0.12843945506701832;0.6050028260094072;0.5606580235956965;0.12692585045396887;0.6809461668669335;0.4459198234440021;0.6377682520600458
ADULT;[0, 1, 1, 1, 2, 0, 1];5%;0.9901096925013486;0.9167321288295359;0.9895945461069251;0.7049480757483203;0.0012733328514315263;0.053459625248019;0.4677270516986146;0.3890892057791069;0.048911510052239426;0.6656504645572467;0.4688058739580014;0.512029671510714
ADULT;[1, 0, 0, 2, 2, 0, 1];14%;0.7683869807588563;0.3519245875883743;0.7504485109436673;0.3390348197923036;8.214917286443504E-4;0.1413675047933171;0.5289444933865196;0.4644907882052662;0.1398360865566593;0.5854936167279118;0.454826504674911;0.5742132564543013
ADULT;[0, 1, 0, 2, 2, 0, 1];7%;1.0028771803632437;0.8688138256087979;0.9953354861858629;0.6854001221747102;0.0012915964507868873;0.07622520357842169;0.39199749921851507;0.2932987334593775;0.07148019319425308;0.5689198756497187;0.480893306727858;0.4399334046841097
ADULT;[0, 0, 1, 2, 2, 0, 1];13%;0.9857939219564825;0.6543597800471317;0.9827771797631865;0.6548564447159438;7.849882234078606E-4;0.12934673967083563;0.5225717632719948;0.4571474295216462;0.12823625015885037;0.6942757821508632;0.43098943127453193;0.5412756468946606
ADULT;[0, 0, 0, 3, 2, 0, 1];13%;0.9947851105916202;0.31657501963864826;0.984930032292788;0.31948686621869177;8.595275111627032E-4;0.1342080935195999;0.44224757736792747;0.4135680147715493;0.1324153492276012;0.58863877188628;0.45814740799249104;0.4922987774764211
ADULT;[1, 3, 0, 0, 0, 1, 1];9%;0.5096205718395974;0.8153967007069921;0.46609257265877285;0.5956017104459367;0.002289611699051133;0.10242861005131138;0.4459786202127559;0.30992994521502437;0.0874998882420773;0.2428325016160378;0.5591743340197454;0.5345563612394602
ADULT;[0, 4, 0, 0, 0, 1, 1];7%;0.47509440748066906;0.8405341712490185;0.467707212055974;0.6408063530849111;0.0026193159377941697;0.09291012357420583;0.33653509145850496;0.27185601597528075;0.07116362313862185;0.28864066337643496;0.5820345640419674;0.4183357703346218
ADULT;[1, 2, 1, 0, 0, 1, 1];8%;0.7317029311274952;0.893165750196386;0.7256907068532474;0.7086133170433718;0.0024500238950371364;0.09325670165314685;0.541674955241695;0.4256593938188672;0.08336421889274094;0.3643699726887611;0.5439829348651422;0.6261599893517469
ADULT;[0, 3, 1, 0, 0, 1, 1];8%;0.8074087394353535;0.9465828750981942;0.7773591675636886;0.7452657299938908;0.0023292054012134123;0.09341912363935319;0.442637140394252;0.30575134898975104;0.0820049050717805;0.3559723749859803;0.5425813004458487;0.5147214630681137
ADULT;[1, 2, 0, 1, 0, 1, 1];8%;0.7507642510339864;0.5930871956009434;0.7463222102619306;0.4221136224801457;0.002708927859093559;0.09151011419757926;0.4513358025393159;0.3149143083062538;0.07825559861753342;0.3058267199175029;0.5667299093926782;0.5549262112945937
ADULT;[0, 3, 0, 1, 0, 1, 1];8%;0.8291674159323862;0.8036135113904159;0.8098313598851811;0.6047648136835674;0.0026049396937354438;0.09355080365102293;0.3523200905586147;0.19508834258870908;0.07789090758352338;0.2969239628079367;0.5660243270648888;0.4440020833147821
ADULT;[1, 1, 1, 1, 0, 1, 1];8%;0.7514835461247978;0.5608798114689704;0.7188733405095084;0.4098961514966406;0.0030464381795015406;0.08412944668489644;0.5486551194975824;0.43936361798969975;0.07532213327933121;0.42992249115617276;0.5511647751330333;0.6491125672994746
ADULT;[0, 2, 1, 1, 0, 1, 1];7%;0.9548642330516094;0.8766692851531828;0.9382848941514175;0.648136835675016;0.0028810144690224753;0.08246335942215528;0.4478032908011143;0.31052242859424706;0.07233835307778232;0.41879826041249835;0.5502032067169933;0.535755199685725
ADULT;[1, 1, 0, 2, 0, 1, 1];9%;0.7703650422585864;0.500392772977218;0.7378902045209903;0.37385461209529686;0.002633847600707584;0.09482003787077907;0.46640916826913426;0.3368683188096061;0.0852821211812325;0.3310108557952134;0.5553271340887087;0.5715573520531263
ADULT;[0, 2, 0, 2, 0, 1, 1];8%;0.9446142780075526;0.8507462686567158;0.9540724793684967;0.6438607208307874;0.002612108544660171;0.09526626102300878;0.36741832201351776;0.2103567382405565;0.08385649818920207;0.31884323214099836;0.5552822013615696;0.46051816648556043
ADULT;[1, 0, 1, 2, 0, 1, 1];10%;0.7559791404423661;0.3770620581304007;0.7287405812701829;0.3109346365302382;0.001620264112496921;0.10153854627461636;0.5710465075891874;0.4718932826838059;0.09920683458511155;0.4583574471439882;0.47479559227374785;0.6471036328114738
ADULT;[0, 1, 1, 2, 0, 1, 1];8%;0.9821974465024274;0.8609583660644153;0.9883387154646575;0.6346976175931586;0.0029523149202662215;0.08611912783510882;0.4627345666733068;0.332335632340645;0.07899689018940001;0.44387671460119776;0.5381554054613827;0.5503836559978541
ADULT;[1, 0, 0, 3, 0, 1, 1];11%;0.7682071569861536;-0.04634721131186154;0.7482956584140653;0.037874160048869523;0.0017231967248002738;0.11386117997371312;0.4915835440999555;0.4308165394051935;0.11027563479818245;0.3497839551591069;0.5060365909030344;0.5970586784872901
ADULT;[0, 1, 0, 3, 0, 1, 1];8%;1.0021578852724329;0.3338570306362922;0.9946178686759958;0.3036041539401333;0.0026859694329755338;0.09164318392549;0.37605264902857904;0.28453816852093106;0.0805101164858888;0.3333126037442044;0.5612532509586068;0.48374713683437637
ADULT;[0, 0, 1, 3, 0, 1, 1];9%;0.9928070490918897;0.31971720345640126;0.9811625403659854;0.3109346365302382;0.0015033938989715825;0.09124173844204722;0.4791933085149715;0.4169948623586876;0.08859967019889453;0.46320680079177584;0.4753258556126878;0.5559481803002718
ADULT;[1, 2, 0, 0, 1, 1, 1];7%;0.7491458370796619;0.9128043990573447;0.7421959095801939;0.7281612706169819;0.0016885488817671179;0.07613483244223167;0.46737143236049145;0.31752588307239427;0.06793487018536541;0.457849313194541;0.5112007121570019;0.5412423385583032
ADULT;[0, 3, 0, 0, 1, 1, 1];7%;0.8196367559791403;0.9591516103692063;0.8134194474345174;0.7739767868051315;0.0017009920009384784;0.08160190906727333;0.3701807856621861;0.20004914816566446;0.07188007491981821;0.4489040284597971;0.5136172763420017;0.4337217705360004
ADULT;[1, 1, 1, 0, 1, 1, 1];6%;0.7477072468980399;0.8853102906520035;0.7292787944025833;0.7055589492974955;0.001554447002872852;0.060628147738895286;0.5613283507156593;0.43766960960233153;0.05525727172426372;0.5816565710354372;0.4889618002253411;0.6303871799546322
ADULT;[0, 2, 1, 0, 1, 1, 1];6%;0.9636755979140443;1.0699135899450114;0.9510226049515612;0.8680513133781301;0.0015894475885325282;0.06308106726961704;0.4610058067388484;0.3093983556366494;0.05684844220788237;0.5704554641449396;0.4913455998070436;0.5194107376593926
ADULT;[1, 1, 0, 1, 1, 1, 1];6%;0.7703650422585864;0.6064414768263937;0.7416576964477934;0.43494196701282795;0.001935104674967167;0.06458321529266092;0.47243890925511167;0.32886422317770014;0.057195228976753956;0.5229958601289502;0.5169115610741766;0.5627722647791841
ADULT;[0, 2, 0, 1, 1, 1, 1];6%;0.9577414134148531;0.8476040848389628;0.9535342662360963;0.6780696395846054;0.001963618952676685;0.06642795365666634;0.3717260128638783;0.20005295870009418;0.05765921391736139;0.5110831954887723;0.5184281681934926;0.4513014835556138
ADULT;[1, 0, 1, 1, 1, 1, 1];9%;0.7646106815320984;0.3762765121759625;0.7319698600645856;0.38301771533292567;0.0011243581099117518;0.0879648963922454;0.5865698245348264;0.4762893939798569;0.08617056663018693;0.6502488931647068;0.44545575723691533;0.6507576527731048
ADULT;[0, 1, 1, 1, 1, 1, 1];5%;0.9967631720913502;0.8884524744697565;0.9908503767491926;0.6854001221747102;0.0019073793298424976;0.05294713879821961;0.46691082440536275;0.32176471925814815;0.04742234506721931;0.63583987193794;0.4985208805325027;0.5436496876810282
ADULT;[1, 0, 0, 2, 1, 1, 1];11%;0.771623808667506;0.38413197172034497;0.7470398277717978;0.3359804520464255;0.001170201225331922;0.11058772535724871;0.5118597667831918;0.38324431357102806;0.10863522711947478;0.5521676070040192;0.4603958819269889;0.5872247014135957
ADULT;[0, 1, 0, 2, 1, 1, 1];6%;1.0016184139543245;0.877454831107621;0.9931826336562614;0.6444715943799626;0.0018214479806672795;0.06926457120282296;0.3865053315272217;0.22174716957062798;0.0630831668275244;0.5361045916730292;0.5049197860338785;0.4645420705511062
ADULT;[0, 0, 1, 2, 1, 1, 1];8%;0.9865132170472934;0.7902592301649657;0.9799067097237173;0.6389737324373853;9.770556227676997E-4;0.08439835347915033;0.4978070798639821;0.3655805554322176;0.08300812985381995;0.6634546799905845;0.42698180377362527;0.5464435558042402
ADULT;[0, 0, 0, 3, 1, 1, 1];10%;0.9962237007732421;0.31578947368421;0.9883387154646575;0.28405620036652324;0.001121516681790087;0.098269048611278;0.4188027508596437;0.3262292217242808;0.09594247158663939;0.5549678605661449;0.4599086362616775;0.49619331121859694
ADULT;[1, 1, 0, 0, 2, 1, 1];7%;0.7673080381226399;0.8986645718774562;0.7470398277717978;0.7110568112400728;0.001246838616840361;0.07515862824777647;0.5021704225752366;0.41097529198969524;0.07077907805084999;0.5622708848724969;0.47440512111942745;0.5623057280204323
